time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Sponsored academies,Disadvantaged status,Disadvantaged,205,12447,446526.75,35.9,11820,95,3119,25.1,5416,43.5,2761,22.2,749,6,1193,9.6,36934.78,2.97,11652,-8506.505,-0.73,-0.76,-0.7
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Sponsored academies,English as a first language status,English,205,26285,1110781.02,42.3,25510,97.1,9492,36.1,15019,57.1,6288,23.9,2339,8.9,3468,13.2,92481.94,3.52,25642,-12566.906,-0.49,-0.51,-0.47
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Sponsored academies,English as a first language status,Other than English,198,6745,302517.25,44.9,6584,97.6,2833,42,4062,60.2,2850,42.3,992,14.7,1474,21.9,26808.2,3.97,4886,1815.402,0.37,0.33,0.41
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Sponsored academies,Prior attainment status,Low prior,205,9590,277343.75,28.9,9107,95,800,8.3,2280,23.8,1344,14,103,1.1,277,2.9,22013.6,2.3,9590,-2248.587,-0.23,-0.26,-0.21
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Sponsored academies,Prior attainment status,Mid prior,205,16492,756242.76,45.9,16221,98.4,7094,43,11499,69.7,4814,29.2,1520,9.2,2537,15.4,63484.06,3.85,16492,-6491.323,-0.39,-0.42,-0.37
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Sponsored academies,Prior attainment status,High prior,205,4524,287899.26,63.6,4482,99.1,3763,83.2,4219,93.3,2122,46.9,1469,32.5,1762,38.9,25584.56,5.66,4524,-2069.942,-0.46,-0.5,-0.42
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Total,Total,45,5037,243478,48.3,4968,98.6,2442,48.5,3454,68.6,2620,52,1111,22.1,1543,30.6,22053.88,4.38,4532,302.963,0.07,0.03,0.11
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Sex,Boys,45,2776,130966,47.2,2744,98.8,1308,47.1,1879,67.7,1377,49.6,532,19.2,747,26.9,11897.23,4.29,2509,-45.151,-0.02,-0.07,0.04
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Sex,Girls,44,2261,112512,49.8,2224,98.4,1134,50.2,1575,69.7,1243,55,579,25.6,796,35.2,10156.65,4.49,2023,348.114,0.17,0.11,0.23
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Asian,39,1391,76758.5,55.2,1387,99.7,882,63.4,1126,80.9,990,71.2,462,33.2,641,46.1,7141.57,5.13,1260,787.309,0.62,0.55,0.7
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Black,32,599,26183,43.7,590,98.5,247,41.2,368,61.4,343,57.3,109,18.2,166,27.7,2367.63,3.95,525,-90.229,-0.17,-0.29,-0.05
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Mixed,42,459,22309.25,48.6,454,98.9,219,47.7,312,68,261,56.9,108,23.5,149,32.5,2020.64,4.4,423,25.056,0.06,-0.07,0.19
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Other,31,179,8325.75,46.5,172,96.1,77,43,114,63.7,120,67,45,25.1,64,35.8,789.38,4.41,121,55.099,0.46,0.2,0.71
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Unclassified ethnicity,29,152,6926,45.6,150,98.7,61,40.1,100,65.8,70,46.1,27,17.8,36,23.7,626.72,4.12,135,-40.171,-0.3,-0.54,-0.06
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,White,45,2257,102975.5,45.6,2215,98.1,956,42.4,1434,63.5,836,37,360,16,487,21.6,9107.94,4.04,2068,-434.101,-0.21,-0.27,-0.15
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Asian - Any other Asian background,30,109,5676.5,52.1,108,99.1,65,59.6,87,79.8,76,69.7,32,29.4,48,44,530.01,4.86,99,18.715,0.19,-0.09,0.47
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Asian - Bangladeshi,16,110,5715.25,52,110,100,66,60,81,73.6,63,57.3,34,30.9,45,40.9,522.36,4.75,104,63.207,0.61,0.34,0.88
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Asian - Chinese,16,30,1947,64.9,30,100,23,76.7,25,83.3,22,73.3,16,53.3,19,63.3,191.69,6.39,16,14.189,0.89,0.2,1.58
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Asian - Indian,33,722,42612.75,59,721,99.9,510,70.6,632,87.5,581,80.5,294,40.7,397,55,4018,5.57,658,580.629,0.88,0.77,0.99
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Asian - Pakistani,26,420,20807,49.5,418,99.5,218,51.9,301,71.7,248,59,86,20.5,132,31.4,1879.51,4.48,383,110.569,0.29,0.15,0.43
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Black - Any other black background,18,53,2397.75,45.2,53,100,28,52.8,38,71.7,28,52.8,11,20.8,20,37.7,218.97,4.13,46,-1.208,-0.03,-0.43,0.38
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Black - Black African,28,348,16027,46.1,344,98.9,158,45.4,225,64.7,224,64.4,72,20.7,108,31,1465.83,4.21,292,20.479,0.07,-0.09,0.23
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Black - Caribbean,26,198,7758.25,39.2,193,97.5,61,30.8,105,53,91,46,26,13.1,38,19.2,682.83,3.45,187,-109.5,-0.59,-0.79,-0.38
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Mixed - Any other mixed background,35,254,12517.75,49.3,251,98.8,126,49.6,176,69.3,162,63.8,68,26.8,89,35,1152.66,4.54,226,38.355,0.17,-0.01,0.35
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Mixed - White and Asian,33,80,4342.5,54.3,79,98.8,48,60,66,82.5,48,60,21,26.3,31,38.8,393.13,4.91,77,26.587,0.35,0.03,0.66
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Mixed - White and Black African,17,47,2171,46.2,47,100,19,40.4,29,61.7,23,48.9,8,17,12,25.5,190.02,4.04,45,-11.367,-0.25,-0.66,0.16
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Mixed - White and Black Caribbean,22,78,3278,42,77,98.7,26,33.3,41,52.6,28,35.9,11,14.1,17,21.8,284.83,3.65,75,-28.519,-0.38,-0.7,-0.06
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,Other - Any other ethnic group,31,179,8325.75,46.5,172,96.1,77,43,114,63.7,120,67,45,25.1,64,35.8,789.38,4.41,121,55.099,0.46,0.2,0.71
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,White - Any other white background,41,473,23238.25,49.1,466,98.5,227,48,314,66.4,280,59.2,127,26.8,164,34.7,2174.97,4.6,359,174.417,0.49,0.34,0.63
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,White - Gypsy/Roma,9,14,257.75,18.4,12,85.7,0,0,1,7.1,2,14.3,0,0,0,0,22.33,1.6,7,-7.934,-1.13,-2.18,-0.09
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,White - Traveller of Irish heritage,1,2,40.75,20.4,2,100,0,0,0,0,0,0,0,0,0,0,3.5,1.75,2,-4.539,-2.27,-4.22,-0.32
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,White - White British,44,1757,78900.25,44.9,1724,98.1,723,41.1,1110,63.2,549,31.2,232,13.2,321,18.3,6858.48,3.9,1689,-595.583,-0.35,-0.42,-0.29
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Ethnicity,White - White Irish,10,11,538.5,49,11,100,6,54.5,9,81.8,5,45.5,1,9.1,2,18.2,48.66,4.42,11,-0.462,-0.04,-0.87,0.79
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,SEN description,No identified SEN,45,4306,218774.25,50.8,4261,99,2296,53.3,3192,74.1,2449,56.9,1070,24.8,1479,34.3,19942.38,4.63,3856,638.016,0.17,0.12,0.21
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,SEN description,Any SEN,45,730,24622.75,33.7,706,96.7,145,19.9,261,35.8,170,23.3,40,5.5,63,8.6,2103.33,2.88,676,-335.053,-0.5,-0.6,-0.39
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Disadvantaged status,Disadvantaged all other,45,3429,177970,51.9,3396,99,1909,55.7,2582,75.3,1925,56.1,905,26.4,1220,35.6,16226.32,4.73,3046,841.22,0.28,0.23,0.33
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Disadvantaged status,Disadvantaged,45,1608,65508,40.7,1572,97.8,533,33.1,872,54.2,695,43.2,206,12.8,323,20.1,5827.56,3.62,1486,-538.257,-0.36,-0.43,-0.29
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,English as a first language status,English,45,3123,146430.25,46.9,3076,98.5,1416,45.3,2075,66.4,1382,44.3,563,18,784,25.1,13000.4,4.16,2976,-548.098,-0.18,-0.23,-0.13
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,English as a first language status,Other than English,43,1875,95222,50.8,1854,98.9,1004,53.5,1355,72.3,1226,65.4,538,28.7,748,39.9,8891.99,4.74,1523,848.909,0.56,0.49,0.63
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Prior attainment status,Low prior,45,1253,41050.5,32.8,1227,97.9,183,14.6,423,33.8,407,32.5,53,4.2,113,9,3537.08,2.82,1253,150.202,0.12,0.04,0.2
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Prior attainment status,Mid prior,45,2439,123802.25,50.8,2426,99.5,1307,53.6,1938,79.5,1376,56.4,523,21.4,789,32.3,11160.18,4.58,2439,172.019,0.07,0.01,0.13
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Free schools,Prior attainment status,High prior,44,840,56832.75,67.7,836,99.5,763,90.8,814,96.9,594,70.7,438,52.1,509,60.6,5319.06,6.33,840,-19.258,-0.02,-0.12,0.07
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Total,Total,7,430,16558.75,38.5,403,93.7,128,29.8,208,48.4,39,9.1,16,3.7,21,4.9,1259.97,2.93,382,-283.121,-0.74,-0.88,-0.6
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Sex,Boys,7,204,7779.25,38.1,194,95.1,59,28.9,95,46.6,18,8.8,8,3.9,10,4.9,590.81,2.9,185,-140.565,-0.76,-0.96,-0.56
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Sex,Girls,7,226,8779.5,38.8,209,92.5,69,30.5,113,50,21,9.3,8,3.5,11,4.9,669.16,2.96,197,-142.556,-0.72,-0.92,-0.53
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Asian,5,45,1612.25,35.8,42,93.3,13,28.9,23,51.1,0,0,0,0,0,0,113.85,2.53,31,-24.229,-0.78,-1.28,-0.29
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Black,3,22,735.75,33.4,20,90.9,7,31.8,11,50,2,9.1,0,0,1,4.5,54.69,2.49,11,-12.635,-1.15,-1.98,-0.32
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed,4,21,945.5,45,21,100,9,42.9,13,61.9,2,9.5,1,4.8,2,9.5,68.5,3.26,16,-2.011,-0.13,-0.82,0.56
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Other,3,14,276.75,19.8,6,42.9,3,21.4,3,21.4,1,7.1,0,0,0,0,24.65,1.76,4,4.259,1.06,-0.32,2.44
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Unclassified ethnicity,5,8,235.75,29.5,8,100,2,25,3,37.5,0,0,0,0,0,0,14.49,1.81,8,-9.148,-1.14,-2.12,-0.17
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,White,7,320,12752.75,39.9,306,95.6,94,29.4,155,48.4,34,10.6,15,4.7,18,5.6,983.79,3.07,312,-239.357,-0.77,-0.92,-0.61
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Asian - Any other Asian background,1,1,47,47,1,100,0,0,1,100,0,0,0,0,0,0,3.67,3.67,1,-0.266,-0.27,-3.03,2.49
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Asian - Bangladeshi,3,7,227,32.4,6,85.7,3,42.9,5,71.4,0,0,0,0,0,0,18.33,2.62,4,-2.875,-0.72,-2.1,0.66
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Asian - Indian,3,9,527,58.6,9,100,6,66.7,6,66.7,0,0,0,0,0,0,34.17,3.8,4,6.829,1.71,0.33,3.09
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Asian - Pakistani,2,28,811.25,29,26,92.9,4,14.3,11,39.3,0,0,0,0,0,0,57.68,2.06,22,-27.917,-1.27,-1.86,-0.68
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Black - Any other black background,1,4,196.5,49.1,4,100,1,25,2,50,2,50,0,0,1,25,15.17,3.79,0,0,z,z,z
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Black - Black African,2,16,503,31.4,14,87.5,6,37.5,9,56.3,0,0,0,0,0,0,36.85,2.3,9,-8.172,-0.91,-1.83,0.01
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Black - Caribbean,1,2,36.25,18.1,2,100,0,0,0,0,0,0,0,0,0,0,2.67,1.34,2,-4.463,-2.23,-4.18,-0.28
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - Any other mixed background,3,11,420.5,38.2,11,100,5,45.5,6,54.5,1,9.1,0,0,1,9.1,34.17,3.11,7,-4.037,-0.58,-1.62,0.47
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - White and Asian,2,3,130,43.3,3,100,1,33.3,1,33.3,0,0,0,0,0,0,8.33,2.78,2,1.634,0.82,-1.13,2.77
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - White and Black African,2,4,224,56,4,100,2,50,3,75,0,0,0,0,0,0,13.16,3.29,4,0.2,0.05,-1.33,1.43
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Mixed - White and Black Caribbean,2,3,171,57,3,100,1,33.3,3,100,1,33.3,1,33.3,1,33.3,12.84,4.28,3,0.192,0.06,-1.53,1.66
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,Other - Any other ethnic group,3,14,276.75,19.8,6,42.9,3,21.4,3,21.4,1,7.1,0,0,0,0,24.65,1.76,4,4.259,1.06,-0.32,2.44
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,White - Any other white background,2,6,255,42.5,5,83.3,2,33.3,5,83.3,0,0,0,0,0,0,14.67,2.45,3,1.016,0.34,-1.25,1.93
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,White - Gypsy/Roma,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0,z,z,z
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Ethnicity,White - White British,7,313,12492.75,39.9,301,96.2,92,29.4,150,47.9,34,10.9,15,4.8,18,5.8,968.79,3.1,309,-240.373,-0.78,-0.93,-0.62
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,SEN description,No identified SEN,7,299,12590,42.1,286,95.7,109,36.5,172,57.5,31,10.4,14,4.7,19,6.4,972.31,3.25,271,-188.84,-0.7,-0.86,-0.53
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,SEN description,Any SEN,7,131,3968.75,30.3,117,89.3,19,14.5,36,27.5,8,6.1,2,1.5,2,1.5,287.66,2.2,111,-94.281,-0.85,-1.11,-0.59
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Disadvantaged status,Disadvantaged all other,7,267,10970.5,41.1,251,94,92,34.5,148,55.4,24,9,13,4.9,15,5.6,853.67,3.2,239,-127.982,-0.54,-0.71,-0.36
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Disadvantaged status,Disadvantaged,7,163,5588.25,34.3,152,93.3,36,22.1,60,36.8,15,9.2,3,1.8,6,3.7,406.3,2.49,143,-155.139,-1.08,-1.32,-0.85
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,English as a first language status,English,7,352,13973.25,39.7,340,96.6,107,30.4,173,49.1,35,9.9,15,4.3,19,5.4,1073.15,3.05,343,-265.006,-0.77,-0.92,-0.62
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,English as a first language status,Other than English,5,78,2585.5,33.1,63,80.8,21,26.9,35,44.9,4,5.1,1,1.3,2,2.6,186.82,2.4,39,-18.115,-0.46,-0.91,-0.02
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Prior attainment status,Low prior,7,107,2799.5,26.2,100,93.5,3,2.8,13,12.1,6,5.6,0,0,0,0,198.32,1.85,107,-56.399,-0.53,-0.79,-0.26
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Prior attainment status,Mid prior,7,229,9578,41.8,222,96.9,79,34.5,140,61.1,17,7.4,5,2.2,6,2.6,720.99,3.15,229,-183.801,-0.8,-0.99,-0.62
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,Studio schools,Prior attainment status,High prior,6,46,2703,58.8,45,97.8,35,76.1,37,80.4,14,30.4,11,23.9,14,30.4,225.49,4.9,46,-42.921,-0.93,-1.34,-0.53
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Total,Total,16,976,38854.5,39.8,953,97.6,315,32.3,527,54,17,1.7,1,0.1,6,0.6,2861.99,2.93,910,-725.278,-0.8,-0.89,-0.71
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Sex,Boys,16,665,25435.25,38.2,650,97.7,196,29.5,332,49.9,10,1.5,0,0,4,0.6,1899.46,2.86,627,-560.719,-0.89,-1,-0.78
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Sex,Girls,16,311,13419.25,43.1,303,97.4,119,38.3,195,62.7,7,2.3,1,0.3,2,0.6,962.53,3.09,283,-164.559,-0.58,-0.75,-0.42
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian,11,78,3749.5,48.1,77,98.7,37,47.4,54,69.2,7,9,1,1.3,5,6.4,282.81,3.63,69,11.721,0.17,-0.16,0.5
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black,9,80,3207.75,40.1,78,97.5,26,32.5,44,55,2,2.5,0,0,0,0,230.68,2.88,70,-55.646,-0.79,-1.12,-0.47
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed,13,91,3578,39.3,89,97.8,28,30.8,51,56,3,3.3,0,0,0,0,262.54,2.89,85,-84.877,-1,-1.3,-0.7
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Other,6,16,569,35.6,16,100,2,12.5,6,37.5,2,12.5,0,0,0,0,42.67,2.67,15,-16.164,-1.08,-1.79,-0.36
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Unclassified ethnicity,10,62,2306.5,37.2,61,98.4,16,25.8,28,45.2,0,0,0,0,0,0,170.51,2.75,59,-51.467,-0.87,-1.23,-0.51
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White,15,649,25443.75,39.2,632,97.4,206,31.7,344,53,3,0.5,0,0,1,0.2,1872.78,2.89,612,-528.845,-0.86,-0.98,-0.75
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Any other Asian background,8,12,586.5,48.9,12,100,7,58.3,8,66.7,0,0,0,0,0,0,43.82,3.65,12,2.788,0.23,-0.56,1.03
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Bangladeshi,4,7,382.5,54.6,7,100,3,42.9,6,85.7,1,14.3,0,0,1,14.3,27.5,3.93,6,2.826,0.47,-0.66,1.6
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Chinese,2,3,160,53.3,3,100,2,66.7,2,66.7,0,0,0,0,0,0,12.67,4.22,3,1.343,0.45,-1.15,2.04
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Indian,4,20,1071.75,53.6,20,100,10,50,13,65,3,15,0,0,2,10,78.67,3.93,18,5.881,0.33,-0.32,0.98
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Asian - Pakistani,7,36,1548.75,43,35,97.2,15,41.7,25,69.4,3,8.3,1,2.8,2,5.6,120.15,3.34,30,-1.117,-0.04,-0.54,0.47
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Any other black background,7,17,598.75,35.2,17,100,4,23.5,10,58.8,0,0,0,0,0,0,41.86,2.46,16,-17.414,-1.09,-1.78,-0.4
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Black African,9,42,1763.25,42,40,95.2,16,38.1,23,54.8,2,4.8,0,0,0,0,128.32,3.06,34,-25.999,-0.76,-1.24,-0.29
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Black - Caribbean,7,21,845.75,40.3,21,100,6,28.6,11,52.4,0,0,0,0,0,0,60.5,2.88,20,-12.233,-0.61,-1.23,0.01
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - Any other mixed background,11,43,1899.75,44.2,43,100,16,37.2,28,65.1,3,7,0,0,0,0,143.68,3.34,39,-32.572,-0.84,-1.28,-0.39
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Asian,8,11,457,41.5,11,100,4,36.4,6,54.5,0,0,0,0,0,0,31.34,2.85,10,-6.079,-0.61,-1.48,0.26
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Black African,5,8,328.5,41.1,8,100,3,37.5,5,62.5,0,0,0,0,0,0,23.34,2.92,7,-2.522,-0.36,-1.4,0.68
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Mixed - White and Black Caribbean,9,29,892.75,30.8,27,93.1,5,17.2,12,41.4,0,0,0,0,0,0,64.18,2.21,29,-43.704,-1.51,-2.02,-0.99
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,Other - Any other ethnic group,6,16,569,35.6,16,100,2,12.5,6,37.5,2,12.5,0,0,0,0,42.67,2.67,15,-16.164,-1.08,-1.79,-0.36
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - Any other white background,13,46,2292.5,49.8,46,100,24,52.2,34,73.9,3,6.5,0,0,1,2.2,178.51,3.88,38,-5.083,-0.13,-0.58,0.31
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - White British,15,601,23046.75,38.3,584,97.2,181,30.1,309,51.4,0,0,0,0,0,0,1686.93,2.81,572,-523.956,-0.92,-1.03,-0.8
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Ethnicity,White - White Irish,2,2,104.5,52.3,2,100,1,50,1,50,0,0,0,0,0,0,7.34,3.67,2,0.194,0.1,-1.85,2.05
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),SEN description,No identified SEN,16,781,32783.75,42,773,99,276,35.3,455,58.3,17,2.2,1,0.1,6,0.8,2420.48,3.1,728,-513.67,-0.71,-0.81,-0.6
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),SEN description,Any SEN,16,195,6070.75,31.1,180,92.3,39,20,72,36.9,0,0,0,0,0,0,441.51,2.26,182,-211.608,-1.16,-1.37,-0.96
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Disadvantaged status,Disadvantaged all other,16,638,27573.5,43.2,629,98.6,242,37.9,378,59.2,13,2,1,0.2,5,0.8,2029.29,3.18,586,-332.003,-0.57,-0.68,-0.45
202122,Academic year,National,E92000001,England,Final,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Disadvantaged status,Disadvantaged,16,338,11281,33.4,324,95.9,73,21.6,149,44.1,4,1.2,0,0,1,0.3,832.7,2.46,324,-393.275,-1.21,-1.37,-1.06
