time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Total,Total,1180,208361,9478269.31,45.5,203904,97.9,89116,42.8,132175,63.4,85160,40.9,32645,15.7,48545,23.3,830006.2,3.98,195863,-6455.669,-0.03,-0.04,-0.03
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,3 to 5,499,91435,4204521.66,46,89501,97.9,39403,43.1,58575,64.1,35594,38.9,14268,15.6,21034,23,366338.07,4.01,86695,-2516.121,-0.03,-0.04,-0.02
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,6 to 9,320,56360,2563824.14,45.5,55193,97.9,24245,43,36081,64,23369,41.5,8999,16,13313,23.6,225442.05,4,53054,-3085.441,-0.06,-0.07,-0.05
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,10 to 19,158,26994,1202145,44.5,26386,97.7,11071,41,16586,61.4,10542,39.1,3869,14.3,5872,21.8,104879.82,3.89,25176,-1540.668,-0.06,-0.08,-0.04
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,20+,203,33572,1507778.51,44.9,32824,97.8,14397,42.9,20933,62.4,15655,46.6,5509,16.4,8326,24.8,133346.26,3.97,30938,686.561,0.02,0.01,0.04
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,3 years,70,11178,506103.5,45.3,10957,98,4731,42.3,7078,63.3,3946,35.3,1626,14.5,2379,21.3,43955.17,3.93,10520,-1259.529,-0.12,-0.15,-0.09
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,4 years,118,20000,873729,43.7,19506,97.5,7812,39.1,12099,60.5,7177,35.9,2545,12.7,3886,19.4,75833.69,3.79,18899,-3405.179,-0.18,-0.2,-0.16
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,5 years,164,26219,1188388.76,45.3,25623,97.7,11184,42.7,16603,63.3,11160,42.6,3920,15,5977,22.8,103847.05,3.96,24622,-1666.906,-0.07,-0.09,-0.05
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,6 years,154,25188,1132320.13,45,24654,97.9,10334,41,15659,62.2,9426,37.4,3686,14.6,5419,21.5,98968.67,3.93,23608,-2260.958,-0.1,-0.11,-0.08
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,7 years,81,14450,634906.75,43.9,14141,97.9,5695,39.4,8688,60.1,5769,39.9,1990,13.8,3036,21,55265.54,3.82,13408,-1139.185,-0.08,-0.11,-0.06
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,8 years,92,15077,663194.51,44,14734,97.7,6052,40.1,9225,61.2,5679,37.7,2058,13.6,3120,20.7,57562.04,3.82,14205,-1272.438,-0.09,-0.11,-0.07
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,9 years,79,13639,602625.25,44.2,13267,97.3,5571,40.8,8307,60.9,5898,43.2,1995,14.6,3106,22.8,53070.24,3.89,12735,-522.204,-0.04,-0.07,-0.02
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,10 or more years,422,82610,3877001.41,46.9,81022,98.1,37737,45.7,54516,66,36105,43.7,14825,17.9,21622,26.2,341503.8,4.13,77866,5070.73,0.07,0.06,0.08
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Total,Total,514,101472,4909047.56,48.4,99660,98.2,48854,48.1,69575,68.6,43308,42.7,19195,18.9,27419,27,432994.67,4.27,96660,7669.008,0.08,0.07,0.09
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of academies in trust,3 to 5,273,56310,2732369.91,48.5,55326,98.3,26965,47.9,38639,68.6,23124,41.1,10366,18.4,14834,26.3,239805.64,4.26,53819,4668.367,0.09,0.07,0.1
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of academies in trust,6 to 9,159,31429,1508629.64,48,30843,98.1,15116,48.1,21599,68.7,13904,44.2,5909,18.8,8507,27.1,133636.27,4.25,29903,1660.86,0.06,0.04,0.07
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of academies in trust,10 to 19,56,9776,477922.75,48.9,9614,98.3,4833,49.4,6694,68.5,4262,43.6,1982,20.3,2784,28.5,42275.28,4.32,9264,727.376,0.08,0.05,0.11
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of academies in trust,20+,26,3957,190125.26,48,3877,98,1940,49,2643,66.8,2018,51,938,23.7,1294,32.7,17277.48,4.37,3674,612.405,0.17,0.12,0.21
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,3 years,38,6871,335174,48.8,6769,98.5,3344,48.7,4769,69.4,2524,36.7,1223,17.8,1733,25.2,29269.93,4.26,6589,154.975,0.02,-0.01,0.06
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,4 years,58,10823,501496,46.3,10580,97.8,4797,44.3,7101,65.6,4183,38.6,1748,16.2,2541,23.5,43911.68,4.06,10349,-636.467,-0.06,-0.09,-0.03
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,5 years,74,13194,615340.76,46.6,12912,97.9,5925,44.9,8690,65.9,5204,39.4,2129,16.1,3151,23.9,53760.91,4.07,12612,-497.81,-0.04,-0.06,-0.01
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,6 years,76,13368,635780.63,47.6,13105,98,6198,46.4,8921,66.7,5179,38.7,2374,17.8,3312,24.8,56098.22,4.2,12567,322.515,0.03,0,0.05
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,7 years,42,8156,375798.25,46.1,8003,98.1,3515,43.1,5199,63.7,3284,40.3,1271,15.6,1894,23.2,32790.56,4.02,7712,14.117,0,-0.03,0.03
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,8 years,30,5697,259251.01,45.5,5593,98.2,2387,41.9,3596,63.1,1797,31.5,767,13.5,1125,19.7,22323.14,3.92,5477,-135.775,-0.02,-0.06,0.01
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,9 years,17,3522,168845.5,47.9,3466,98.4,1683,47.8,2426,68.9,1372,39,553,15.7,802,22.8,14823.78,4.21,3352,347.243,0.1,0.06,0.15
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Number of years in trust,10 or more years,179,39841,2017361.41,50.6,39232,98.5,21005,52.7,28873,72.5,19765,49.6,9130,22.9,12861,32.3,180016.45,4.52,38002,8100.21,0.21,0.2,0.23
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Total,Total,546,93019,3903332,42,90621,97.4,33474,36,53143,57.1,34125,36.7,10497,11.3,16834,18.1,337286.49,3.63,86566,-16554,-0.19,-0.2,-0.18
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,3 to 5,170,28799,1177020.5,40.9,27991,97.2,9518,33,15761,54.7,9366,32.5,2710,9.4,4490,15.6,100218.83,3.48,27089,-7347.418,-0.27,-0.29,-0.25
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,6 to 9,133,21857,915705.5,41.9,21319,97.5,7811,35.7,12530,57.3,8138,37.2,2529,11.6,4007,18.3,79554.03,3.64,20366,-4831.303,-0.24,-0.26,-0.22
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,10 to 19,93,16072,669514.75,41.7,15658,97.4,5666,35.3,9120,56.7,5510,34.3,1611,10,2684,16.7,57640.79,3.59,14845,-2325.813,-0.16,-0.18,-0.13
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,20+,150,26291,1141091.25,43.4,25653,97.6,10479,39.9,15732,59.8,11111,42.3,3647,13.9,5653,21.5,99872.84,3.8,24266,-2049.466,-0.08,-0.1,-0.07
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,3 years,20,3167,125381.75,39.6,3073,97,988,31.2,1677,53,1089,34.4,298,9.4,495,15.6,10763.77,3.4,2909,-1093.267,-0.38,-0.43,-0.32
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,4 years,53,8659,350022.5,40.4,8421,97.3,2811,32.5,4683,54.1,2875,33.2,758,8.8,1284,14.8,30079.99,3.47,8100,-2662.548,-0.33,-0.36,-0.3
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,5 years,62,9518,401885,42.2,9291,97.6,3481,36.6,5488,57.7,3772,39.6,996,10.5,1682,17.7,34620.21,3.64,8826,-1841.479,-0.21,-0.24,-0.18
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,6 years,60,9824,402589.25,41,9578,97.5,3214,32.7,5386,54.8,3068,31.2,891,9.1,1472,15,34402.79,3.5,9270,-2526.417,-0.27,-0.3,-0.24
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,7 years,36,5900,241901.75,41,5748,97.4,2020,34.2,3259,55.2,2315,39.2,666,11.3,1066,18.1,21018.35,3.56,5362,-1182.859,-0.22,-0.26,-0.18
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,8 years,51,8196,345835,42.2,7977,97.3,3058,37.3,4837,59,3127,38.2,982,12,1570,19.2,30003.8,3.66,7645,-1534.72,-0.2,-0.23,-0.17
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,9 years,46,8148,337200.5,41.4,7864,96.5,2875,35.3,4488,55.1,3315,40.7,983,12.1,1601,19.6,29422.29,3.61,7568,-1516.171,-0.2,-0.23,-0.17
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Number of years in trust,10 or more years,218,39607,1698516.25,42.9,38669,97.6,15027,37.9,23325,58.9,14564,36.8,4923,12.4,7664,19.4,146975.29,3.71,36886,-4196.539,-0.11,-0.13,-0.1
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Total,Total,91,11957,589616.75,49.3,11762,98.4,6154,51.5,8389,70.2,7641,63.9,2933,24.5,4255,35.6,53950.41,4.51,10941,3547.882,0.32,0.3,0.35
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of academies in trust,3 to 5,42,5421,258874.25,47.8,5308,97.9,2621,48.3,3653,67.4,3024,55.8,1175,21.7,1679,31,23532.93,4.34,4985,630.358,0.13,0.09,0.17
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of academies in trust,6 to 9,16,2333,111435.5,47.8,2307,98.9,1102,47.2,1576,67.6,1323,56.7,559,24,795,34.1,10160.42,4.36,2130,687.882,0.32,0.26,0.38
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of academies in trust,10 to 19,7,983,48332,49.2,956,97.3,521,53,687,69.9,770,78.3,276,28.1,404,41.1,4492.92,4.57,914,129.898,0.14,0.05,0.23
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of academies in trust,20+,26,3220,170975,53.1,3191,99.1,1910,59.3,2473,76.8,2524,78.4,923,28.7,1377,42.8,15764.14,4.9,2912,2099.744,0.72,0.67,0.77
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,3 years,9,1006,39913,39.7,981,97.5,341,33.9,541,53.8,333,33.1,105,10.4,151,15,3501.31,3.48,891,-280.223,-0.31,-0.41,-0.22
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,4 years,4,297,12838.5,43.2,292,98.3,115,38.7,181,60.9,117,39.4,38,12.8,59,19.9,1150.4,3.87,256,-20.672,-0.08,-0.25,0.09
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,5 years,23,3203,159908.25,49.9,3134,97.8,1693,52.9,2265,70.7,2183,68.2,795,24.8,1143,35.7,14639.1,4.57,2913,968.902,0.33,0.28,0.38
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,6 years,12,1538,75662.25,49.2,1520,98.8,773,50.3,1094,71.1,1112,72.3,406,26.4,609,39.6,7026.69,4.57,1398,234.3,0.17,0.09,0.24
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,7 years,2,299,12839.25,42.9,296,99,122,40.8,167,55.9,170,56.9,53,17.7,76,25.4,1157.48,3.87,248,38.405,0.15,-0.02,0.33
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,8 years,8,1016,52473.5,51.6,998,98.2,573,56.4,728,71.7,754,74.2,309,30.4,425,41.8,4808.9,4.73,925,539.974,0.58,0.49,0.67
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,9 years,13,1746,87615.25,50.2,1718,98.4,936,53.6,1274,73,1203,68.9,458,26.2,699,40,8111.5,4.65,1615,738.828,0.46,0.39,0.53
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Free schools,Number of years in trust,10 or more years,20,2852,148366.75,52,2823,99,1601,56.1,2139,75,1769,62,769,27,1093,38.3,13555.03,4.75,2695,1328.368,0.49,0.44,0.55
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Total,Total,13,659,24506,37.2,637,96.7,169,25.6,318,48.3,74,11.2,14,2.1,28,4.2,1893.6,2.87,572,-422.631,-0.74,-0.85,-0.62
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of academies in trust,3 to 5,6,328,13150.5,40.1,319,97.3,97,29.6,183,55.8,73,22.3,14,4.3,27,8.2,1056.36,3.22,268,-113.011,-0.42,-0.59,-0.25
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of academies in trust,6 to 9,6,302,10241.5,33.9,291,96.4,63,20.9,121,40.1,1,0.3,0,0,1,0.3,767.9,2.54,278,-293.738,-1.06,-1.22,-0.89
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of academies in trust,10 to 19,1,29,1114,38.4,27,93.1,9,31,14,48.3,0,0,0,0,0,0,69.34,2.39,26,-15.882,-0.61,-1.15,-0.07
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of years in trust,3 years,1,24,551,23,24,100,0,0,4,16.7,0,0,0,0,0,0,35.51,1.48,24,-37.114,-1.55,-2.11,-0.98
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of years in trust,4 years,1,29,1114,38.4,27,93.1,9,31,14,48.3,0,0,0,0,0,0,69.34,2.39,26,-15.882,-0.61,-1.15,-0.07
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of years in trust,5 years,1,52,1845.75,35.5,44,84.6,9,17.3,26,50,0,0,0,0,0,0,121.49,2.34,47,-55.022,-1.17,-1.57,-0.77
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of years in trust,6 years,2,160,6345.5,39.7,156,97.5,43,26.9,89,55.6,64,40,13,8.1,23,14.4,543.36,3.4,125,-66.372,-0.53,-0.78,-0.28
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of years in trust,8 years,3,168,5635,33.5,166,98.8,34,20.2,64,38.1,1,0.6,0,0,0,0,426.2,2.54,158,-141.917,-0.9,-1.12,-0.68
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of years in trust,9 years,2,89,3702.5,41.6,88,98.9,35,39.3,48,53.9,8,9,1,1.1,4,4.5,311.18,3.5,73,-35.857,-0.49,-0.82,-0.17
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Studio schools,Number of years in trust,10 or more years,3,137,5312.25,38.8,132,96.4,39,28.5,73,53.3,1,0.7,0,0,1,0.7,386.52,2.82,119,-70.467,-0.59,-0.85,-0.34
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Total,Total,16,1254,51767,41.3,1224,97.6,465,37.1,750,59.8,12,1,6,0.5,9,0.7,3881.03,3.09,1124,-695.928,-0.62,-0.7,-0.54
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,3 to 5,8,577,23106.5,40,557,96.5,202,35,339,58.8,7,1.2,3,0.5,4,0.7,1724.31,2.99,534,-354.417,-0.66,-0.78,-0.54
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,6 to 9,6,439,17812,40.6,433,98.6,153,34.9,255,58.1,3,0.7,2,0.5,3,0.7,1323.43,3.01,377,-309.142,-0.82,-0.96,-0.68
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,10 to 19,1,134,5261.5,39.3,131,97.8,42,31.3,71,53,0,0,0,0,0,0,401.49,3,127,-56.247,-0.44,-0.69,-0.2
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,20+,1,104,5587,53.7,103,99,68,65.4,85,81.7,2,1.9,1,1,2,1.9,431.8,4.15,86,23.878,0.28,-0.02,0.58
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,3 years,2,110,5083.75,46.2,110,100,58,52.7,87,79.1,0,0,0,0,0,0,384.65,3.5,107,-3.9,-0.04,-0.3,0.23
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,4 years,2,192,8258,43,186,96.9,80,41.7,120,62.5,2,1,1,0.5,2,1,622.28,3.24,168,-69.61,-0.41,-0.63,-0.2
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,5 years,4,252,9409,37.3,242,96,76,30.2,134,53.2,1,0.4,0,0,1,0.4,705.34,2.8,224,-241.497,-1.08,-1.26,-0.89
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,6 years,4,298,11942.5,40.1,295,99,106,35.6,169,56.7,3,1,2,0.7,3,1,897.61,3.01,248,-224.984,-0.91,-1.08,-0.73
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,7 years,1,95,4367.5,46,94,98.9,38,40,63,66.3,0,0,0,0,0,0,299.15,3.15,86,-8.848,-0.1,-0.4,0.2
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,9 years,1,134,5261.5,39.3,131,97.8,42,31.3,71,53,0,0,0,0,0,0,401.49,3,127,-56.247,-0.44,-0.69,-0.2
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,10 or more years,2,173,7444.75,43,166,96,65,37.6,106,61.3,6,3.5,3,1.7,3,1.7,570.51,3.3,164,-90.842,-0.55,-0.77,-0.34
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Total,Total,848,157733,7376957.39,46.8,154545,98,71864,45.6,104076,66,60847,38.6,25879,16.4,37458,23.7,643945.4,4.08,148159,-3880.931,-0.03,-0.03,-0.02
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,1 to 2,652,123895,5872911.25,47.4,121501,98.1,57884,46.7,83177,67.1,48328,39,21010,17,30192,24.4,512887.5,4.14,116716,506.314,0,0,0.01
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,3 to 5,120,21367,978980.64,45.8,20946,98,9266,43.4,13685,64,8296,38.8,3372,15.8,4965,23.2,85578.96,4.01,19928,-1295.986,-0.07,-0.08,-0.05
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,6 to 9,48,7765,322405,41.5,7546,97.2,2833,36.5,4375,56.3,2383,30.7,882,11.4,1344,17.3,27916.02,3.6,7157,-2413.55,-0.34,-0.37,-0.3
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,10 to 19,19,3231,140238.75,43.4,3115,96.4,1293,40,1958,60.6,1159,35.9,433,13.4,652,20.2,12070.68,3.74,3000,-372.642,-0.12,-0.17,-0.07
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,20+,9,1475,62421.75,42.3,1437,97.4,588,39.9,881,59.7,681,46.2,182,12.3,305,20.7,5492.24,3.72,1358,-305.067,-0.22,-0.3,-0.15
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,1 year,93,15046,663962,44.1,14661,97.4,6096,40.5,9318,61.9,5451,36.2,1925,12.8,3008,20,57615.72,3.83,14038,-2307.393,-0.16,-0.19,-0.14
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,2 years,114,19015,813888.25,42.8,18534,97.5,7246,38.1,11186,58.8,6379,33.5,2305,12.1,3527,18.5,70426.87,3.7,17655,-4866.484,-0.28,-0.3,-0.25
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,3 years,24,4042,178773,44.2,3988,98.7,1589,39.3,2472,61.2,1221,30.2,433,10.7,666,16.5,15238.18,3.77,3803,-295.525,-0.08,-0.12,-0.03
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,4 years,44,7891,362733.25,46,7731,98,3374,42.8,5047,64,2564,32.5,1177,14.9,1663,21.1,31248.52,3.96,7451,-78.123,-0.01,-0.04,0.02
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,5 years,52,9789,459695.5,47,9605,98.1,4478,45.7,6505,66.5,3674,37.5,1578,16.1,2305,23.5,40104.48,4.1,9302,411.9,0.04,0.02,0.07
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,6 years,57,9817,423344.14,43.1,9540,97.2,3753,38.2,5718,58.2,3307,33.7,1075,11,1665,17,36254.02,3.69,9033,-2220.081,-0.25,-0.27,-0.22
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,7 years,44,8098,381858.25,47.2,7945,98.1,3838,47.4,5419,66.9,2922,36.1,1334,16.5,1884,23.3,33230.73,4.1,7607,526.767,0.07,0.04,0.1
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,8 years,48,8446,368020.75,43.6,8249,97.7,3385,40.1,5170,61.2,2804,33.2,994,11.8,1552,18.4,31720.18,3.76,7895,-1519.936,-0.19,-0.22,-0.16
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,9 years,46,8367,381192,45.6,8209,98.1,3651,43.6,5459,65.2,2955,35.3,1009,12.1,1570,18.8,32635.23,3.9,7876,-482.771,-0.06,-0.09,-0.03
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,10 or more years,326,67222,3343490.25,49.7,66083,98.3,34454,51.3,47782,71.1,29570,44,14049,20.9,19618,29.2,295471.47,4.4,63499,6950.715,0.11,0.1,0.12
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Total,Total,588,117923,5738270.14,48.7,115884,98.3,57932,49.1,82002,69.5,48818,41.4,22090,18.7,31545,26.8,504293.63,4.28,111620,7281.479,0.07,0.06,0.07
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of academies in trust,1 to 2,470,95850,4702116.75,49.1,94230,98.3,47831,49.9,67334,70.2,39798,41.5,18232,19,25902,27,413093.77,4.31,90860,7485.309,0.08,0.07,0.09
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of academies in trust,3 to 5,79,15369,732647.14,47.7,15100,98.2,7223,47,10396,67.6,6714,43.7,2915,19,4228,27.5,64863.05,4.22,14489,125.853,0.01,-0.01,0.03
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of academies in trust,6 to 9,26,4527,201276,44.5,4425,97.7,1882,41.6,2814,62.2,1387,30.6,571,12.6,871,19.2,17411.84,3.85,4205,-639.255,-0.15,-0.19,-0.11
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of academies in trust,10 to 19,12,2100,99729.5,47.5,2058,98,975,46.4,1426,67.9,893,42.5,364,17.3,530,25.2,8704.11,4.14,1990,369.581,0.19,0.12,0.25
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of academies in trust,20+,1,77,2500.75,32.5,71,92.2,21,27.3,32,41.6,26,33.8,8,10.4,14,18.2,220.86,2.87,76,-60.009,-0.79,-1.11,-0.47
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,1 year,61,10694,490824,45.9,10460,97.8,4690,43.9,6997,65.4,4195,39.2,1546,14.5,2382,22.3,42912.53,4.01,9976,-820.394,-0.08,-0.11,-0.05
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,2 years,66,12052,544576,45.2,11820,98.1,5070,42.1,7645,63.4,4533,37.6,1755,14.6,2654,22,47541,3.94,11336,-1423.855,-0.13,-0.15,-0.1
